listing_id,title,url,price,location,property_type,bedrooms,bathrooms,area,furnished,description,images,seller_name,fetched_at
U2029614,bayu tasik 2 condo bandar sri permaisuri cheras salak south sungai besi,https://www.fazwaz.my/property-rent/3-bedroom-condo-for-rent-in-kuala-lumpur-kuala-lumpur-u2029614,"RM1,400","Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Condo,3,2,947 Sqft,Partly Furnished,"This property is a 947 Sqft condo with 3 bedrooms and 2 bathrooms that is available for rent. It is located in Kuala Lumpur, Kuala Lumpur. You can rent this condo long term for RM1,400 per month.","https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvYWJjNTcyYWYtMTIzOS00ZjZlLTllOTEtNTYxNmNhYTI4NjRkXC9ob21lLTEuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjk1MCwiaGVpZ2h0Ijo1MDUsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvYWJjNTcyYWYtMTIzOS00ZjZlLTllOTEtNTYxNmNhYTI4NjRkXC9ob21lLTIuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvYWJjNTcyYWYtMTIzOS00ZjZlLTllOTEtNTYxNmNhYTI4NjRkXC9ob21lLTMuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==",Proppit,2025-12-08T15:24:17.254638+00:00
U2026564,Villa Wangsamas,https://www.fazwaz.my/property-rent/4-bedroom-condo-for-rent-in-setapak-kuala-lumpur-u2026564,"RM1,800","Setapak, Kuala Lumpur, Kuala Lumpur",Condo,4,3,"1,267 Sqft",N/A,"This property is a 1,267 Sqft condo with 4 bedrooms and 3 bathrooms that is available for rent. It is located in Setapak, Kuala Lumpur. You can rent this condo long term for RM1,800 per month.",https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvMDRhNGY4YzktNmE4My00YzkxLWJlNmQtY2E4NGJmM2RjNjMzXC9ob21lLTEuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjk1MCwiaGVpZ2h0Ijo1MDUsImZpdCI6ImNvdmVyIn19fQ==,Proppit,2025-12-08T15:24:17.254638+00:00
U2023341,Villa Wangsamas,https://www.fazwaz.my/property-rent/4-bedroom-condo-for-rent-in-setapak-kuala-lumpur-u2023341,"RM1,800","Setapak, Kuala Lumpur, Kuala Lumpur",Condo,4,3,"1,267 Sqft",N/A,"This property is a 1,267 Sqft condo with 4 bedrooms and 3 bathrooms that is available for rent. It is located in Setapak, Kuala Lumpur. You can rent this condo long term for RM1,800 per month.",https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvMWYwNDNmYzMtMzhiNC00N2ZkLWE4MDktMmQ2YzNiNTk4MzRlXC9ob21lLTEuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjk1MCwiaGVpZ2h0Ijo1MDUsImZpdCI6ImNvdmVyIn19fQ==,Proppit,2025-12-08T15:24:17.254638+00:00
U2026174,Villa Wangsamas,https://www.fazwaz.my/property-rent/4-bedroom-condo-for-rent-in-setapak-kuala-lumpur-u2026174,"RM1,800","Setapak, Kuala Lumpur, Kuala Lumpur",Condo,4,3,"1,267 Sqft",N/A,"This property is a 1,267 Sqft condo with 4 bedrooms and 3 bathrooms that is available for rent. It is located in Setapak, Kuala Lumpur. You can rent this condo long term for RM1,800 per month.",https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvMzMxNTI5NTgtNTBmNC00MWEyLWJkMjktNzM1YmQ3ZmZmMzVhXC9ob21lLTEuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjk1MCwiaGVpZ2h0Ijo1MDUsImZpdCI6ImNvdmVyIn19fQ==,Proppit,2025-12-08T15:24:17.254638+00:00
U2019063,Jalan Ampang M Suite Condominium For Rent,https://www.fazwaz.my/property-rent/1-bedroom-condo-for-rent-in-ampang-kuala-lumpur-u2019063,"RM2,300","Ampang, Kuala Lumpur, Kuala Lumpur",Condo,1,1,"8,826 Sqft",Fully Furnished,"This property is a 8,826 Sqft condo with 1 bedroom and 1 bathroom that is available for rent. It is located in Ampang, Kuala Lumpur. You can rent this condo long term for RM2,300 per month.","https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvYmZkZDExYzEtMjdkMS00Nzk5LTkzMTItZTA5NWM2MjJhNzU5XC9ob21lLTEuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjk1MCwiaGVpZ2h0Ijo1MDUsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvYmZkZDExYzEtMjdkMS00Nzk5LTkzMTItZTA5NWM2MjJhNzU5XC9ob21lLTIuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvYmZkZDExYzEtMjdkMS00Nzk5LTkzMTItZTA5NWM2MjJhNzU5XC9ob21lLTMuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvYmZkZDExYzEtMjdkMS00Nzk5LTkzMTItZTA5NWM2MjJhNzU5XC9ob21lLTQuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==",Proppit,2025-12-08T15:24:17.254638+00:00
U2018878,Jalan Ampang M Suite Condominium,https://www.fazwaz.my/property-rent/1-bedroom-condo-for-rent-in-ampang-kuala-lumpur-u2018878,"RM2,300","Ampang, Kuala Lumpur, Kuala Lumpur",Condo,1,1,"8,073 Sqft",Fully Furnished,"This property is a 8,073 Sqft condo with 1 bedroom and 1 bathroom that is available for rent. It is located in Ampang, Kuala Lumpur. You can rent this condo for RM2,300 per month and it is also available for sale for RM755,000.","https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvODdlNzJkNTAtMWVmMy00NGEzLWFiZjgtZjEyNjc4YTU2NzM1XC9ob21lLTEuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjk1MCwiaGVpZ2h0Ijo1MDUsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvODdlNzJkNTAtMWVmMy00NGEzLWFiZjgtZjEyNjc4YTU2NzM1XC9ob21lLTIuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvODdlNzJkNTAtMWVmMy00NGEzLWFiZjgtZjEyNjc4YTU2NzM1XC9ob21lLTMuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvODdlNzJkNTAtMWVmMy00NGEzLWFiZjgtZjEyNjc4YTU2NzM1XC9ob21lLTQuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==",Proppit,2025-12-08T15:24:17.254638+00:00
U2032728,idaman sutera condo jalan meranti medan idaman ibu kota danau kota setapak,https://www.fazwaz.my/property-rent/3-bedroom-condo-for-rent-in-setapak-kuala-lumpur-u2032728,RM900,"Setapak, Kuala Lumpur, Kuala Lumpur",Condo,3,2,845 Sqft,Unfurnished,"This property is a 845 Sqft condo with 3 bedrooms and 2 bathrooms that is available for rent. It is located in Setapak, Kuala Lumpur. You can rent this condo long term for RM900 per month.","https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvNTM0NWRlMmMtN2Y1Ny00ZWJlLTkxODYtNGIyN2QzNDM5YmQ3XC9ob21lLTEuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjk1MCwiaGVpZ2h0Ijo1MDUsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvNTM0NWRlMmMtN2Y1Ny00ZWJlLTkxODYtNGIyN2QzNDM5YmQ3XC9ob21lLTIuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==",Proppit,2025-12-08T15:24:17.254638+00:00
U2024543,4 Bedroom Condo for rent,https://www.fazwaz.my/property-rent/4-bedroom-condo-for-rent-in-kuala-lumpur-kuala-lumpur-u2024543,"RM5,000","Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Condo,4,4,"13,552 Sqft",N/A,"This property is a 13,552 Sqft condo with 4 bedrooms and 4 bathrooms that is available for rent. It is located in Kuala Lumpur, Kuala Lumpur. You can rent this condo long term for RM5,000 per month.","https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvZWNiYWQ1ZjItOTIxMC00OTZjLTk5MjktMTljYTQwMGVlZDdhXC9ob21lLTEuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjk1MCwiaGVpZ2h0Ijo1MDUsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvZWNiYWQ1ZjItOTIxMC00OTZjLTk5MjktMTljYTQwMGVlZDdhXC9ob21lLTIuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvZWNiYWQ1ZjItOTIxMC00OTZjLTk5MjktMTljYTQwMGVlZDdhXC9ob21lLTMuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvZWNiYWQ1ZjItOTIxMC00OTZjLTk5MjktMTljYTQwMGVlZDdhXC9ob21lLTQuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvZWNiYWQ1ZjItOTIxMC00OTZjLTk5MjktMTljYTQwMGVlZDdhXC9ob21lLTUuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==",Proppit,2025-12-08T15:24:17.254638+00:00
U2041051,Bukit Jalil KM 1 Condomminium For Rent,https://www.fazwaz.my/property-rent/4-bedroom-condo-for-rent-in-petaling-kuala-lumpur-u2041051,"RM4,300","Petaling, Kuala Lumpur, Kuala Lumpur",Condo,4,4,"21,754 Sqft",Fully Furnished,"This property is a 21,754 Sqft condo with 4 bedrooms and 4 bathrooms that is available for rent. It is located in Petaling, Kuala Lumpur. You can rent this condo long term for RM4,300 per month.","https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvMzE0MDExMTYtZDU5ZC00YWQ0LTk4NGYtNTYwNGRiYmM0YjNkXC9ob21lLTEuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjk1MCwiaGVpZ2h0Ijo1MDUsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvMzE0MDExMTYtZDU5ZC00YWQ0LTk4NGYtNTYwNGRiYmM0YjNkXC9ob21lLTIuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvMzE0MDExMTYtZDU5ZC00YWQ0LTk4NGYtNTYwNGRiYmM0YjNkXC9ob21lLTMuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==",Proppit,2025-12-08T15:24:17.254638+00:00
U2039041,Bukit Jalil KM 1 East For Rent,https://www.fazwaz.my/property-rent/4-bedroom-condo-for-rent-in-petaling-kuala-lumpur-u2039041,"RM4,300","Petaling, Kuala Lumpur, Kuala Lumpur",Condo,4,4,"21,754 Sqft",Fully Furnished,"This property is a 21,754 Sqft condo with 4 bedrooms and 4 bathrooms that is available for rent. It is located in Petaling, Kuala Lumpur. You can rent this condo long term for RM4,300 per month.","https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvMTFlNmU3YmYtMmVkZi00MGZhLWFlZGUtOTY1MTcyMGQzYTJkXC9ob21lLTEuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjk1MCwiaGVpZ2h0Ijo1MDUsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvMTFlNmU3YmYtMmVkZi00MGZhLWFlZGUtOTY1MTcyMGQzYTJkXC9ob21lLTIuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJpbmdlc3RlclwvMTFlNmU3YmYtMmVkZi00MGZhLWFlZGUtOTY1MTcyMGQzYTJkXC9ob21lLTMuanBnIiwiZWRpdHMiOnsicm90YXRlIjpudWxsLCJyZXNpemUiOnsid2lkdGgiOjI1MCwiaGVpZ2h0IjoyNTAsImZpdCI6ImNvdmVyIn19fQ==",Proppit,2025-12-08T15:24:17.254638+00:00
U2030967,"Facing KLCC View Unit Mutiara Upper East Condo, Desa Pandan For Rent",https://www.fazwaz.my/property-rent/4-bedroom-condo-for-rent-in-ampang-kuala-lumpur-u2030967,"RM6,500","Ampang, Kuala Lumpur, Kuala Lumpur",Condo,4,4,N/A,Partly Furnished,"This property is a 0 Sqft condo with 4 bedrooms and 4 bathrooms that is available for rent. It is located in Ampang, Kuala Lumpur. You can rent this condo long term for RM6,500 per month.","https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzXC9mYmM1ZmFjMi00Yjg1LTQ3Y2QtODdlMS0yZDkyMDkzMDc0YTVcL2FlMmYzNGUzLTI1NzctNDIwMS1iNTAwLTMzNWY0MzRjYTk2Mi5qcGciLCJlZGl0cyI6eyJyb3RhdGUiOm51bGwsInJlc2l6ZSI6eyJ3aWR0aCI6OTUwLCJoZWlnaHQiOjUwNSwiZml0IjoiY292ZXIifX19,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzXC9mYmM1ZmFjMi00Yjg1LTQ3Y2QtODdlMS0yZDkyMDkzMDc0YTVcL2VlYWZmZDdhLTYzZDUtNDAzYi05MjA1LWNjZDhjMjc3N2ZlYy5qcGciLCJlZGl0cyI6eyJyb3RhdGUiOm51bGwsInJlc2l6ZSI6eyJ3aWR0aCI6MjUwLCJoZWlnaHQiOjI1MCwiZml0IjoiY292ZXIifX19,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzXC9mYmM1ZmFjMi00Yjg1LTQ3Y2QtODdlMS0yZDkyMDkzMDc0YTVcLzZhZjc4MjhhLWE0ODctNDE5NC1iY2ZmLTM5Mjk3M2U2NmY5Zi5qcGciLCJlZGl0cyI6eyJyb3RhdGUiOm51bGwsInJlc2l6ZSI6eyJ3aWR0aCI6MjUwLCJoZWlnaHQiOjI1MCwiZml0IjoiY292ZXIifX19,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzXC9mYmM1ZmFjMi00Yjg1LTQ3Y2QtODdlMS0yZDkyMDkzMDc0YTVcLzgwYmQzNDAyLWE4NjYtNDZjNi04NGU3LTk4MWMwYzA1MzI3OS5qcGciLCJlZGl0cyI6eyJyb3RhdGUiOm51bGwsInJlc2l6ZSI6eyJ3aWR0aCI6MjUwLCJoZWlnaHQiOjI1MCwiZml0IjoiY292ZXIifX19,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzXC9mYmM1ZmFjMi00Yjg1LTQ3Y2QtODdlMS0yZDkyMDkzMDc0YTVcLzBlMzc5ZjExLTMxNjctNDg3OC1iNzljLTQ1Yjg4ZTFiNGJkNi5qcGciLCJlZGl0cyI6eyJyb3RhdGUiOm51bGwsInJlc2l6ZSI6eyJ3aWR0aCI6MjUwLCJoZWlnaHQiOjI1MCwiZml0IjoiY292ZXIifX19",Proppit,2025-12-08T15:24:17.254638+00:00
U2028812,"Facing KLCC View Mutiara Upper East Condo, Desa Pandan KL for Rent",https://www.fazwaz.my/property-rent/4-bedroom-condo-for-rent-in-ampang-kuala-lumpur-u2028812,"RM6,500","Ampang, Kuala Lumpur, Kuala Lumpur",Condo,4,4,N/A,Partly Furnished,"This property is a 0 Sqft condo with 4 bedrooms and 4 bathrooms that is available for rent. It is located in Ampang, Kuala Lumpur. You can rent this condo long term for RM6,500 per month.","https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzXC80ZTQ5NjEwZi1hNzcxLTRkZDYtOGVmZC01MGJiYzc3MGViMTFcLzQ2NWUzYjIyLWQzMmUtNGE3ZC1iYTQ4LTM5YzA3MWEyYzRjZC5qcGciLCJlZGl0cyI6eyJyb3RhdGUiOm51bGwsInJlc2l6ZSI6eyJ3aWR0aCI6OTUwLCJoZWlnaHQiOjUwNSwiZml0IjoiY292ZXIifX19,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzXC80ZTQ5NjEwZi1hNzcxLTRkZDYtOGVmZC01MGJiYzc3MGViMTFcL2E3NTJmYmUxLTk5ZjAtNDNmMS1iZTVhLWZjNmE4ZDFlYWVkMS5qcGciLCJlZGl0cyI6eyJyb3RhdGUiOm51bGwsInJlc2l6ZSI6eyJ3aWR0aCI6MjUwLCJoZWlnaHQiOjI1MCwiZml0IjoiY292ZXIifX19,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzXC80ZTQ5NjEwZi1hNzcxLTRkZDYtOGVmZC01MGJiYzc3MGViMTFcLzBlZmY5YmQ4LWNkYTYtNDcxNy05YTQ3LTk3ZTAwZmQ3NzVhZC5qcGciLCJlZGl0cyI6eyJyb3RhdGUiOm51bGwsInJlc2l6ZSI6eyJ3aWR0aCI6MjUwLCJoZWlnaHQiOjI1MCwiZml0IjoiY292ZXIifX19,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzXC80ZTQ5NjEwZi1hNzcxLTRkZDYtOGVmZC01MGJiYzc3MGViMTFcLzQ2OWViY2QzLTJiMjItNGEyNy1hODk3LTJiZjZhOGYxNjJiMi5qcGciLCJlZGl0cyI6eyJyb3RhdGUiOm51bGwsInJlc2l6ZSI6eyJ3aWR0aCI6MjUwLCJoZWlnaHQiOjI1MCwiZml0IjoiY292ZXIifX19,https://img.fazwaz.com/eyJidWNrZXQiOiJwcmQtbGlmdWxsY29ubmVjdC1iYWNrZW5kLWIyYi1pbWFnZXMiLCJrZXkiOiJwcm9wZXJ0aWVzXC80ZTQ5NjEwZi1hNzcxLTRkZDYtOGVmZC01MGJiYzc3MGViMTFcLzk1N2E4NDljLWRhODktNGNhZC1iMTJlLWNhMWExM2IxNmQzZS5qcGciLCJlZGl0cyI6eyJyb3RhdGUiOm51bGwsInJlc2l6ZSI6eyJ3aWR0aCI6MjUwLCJoZWlnaHQiOjI1MCwiZml0IjoiY292ZXIifX19",Proppit,2025-12-08T15:24:17.254638+00:00
U5640115,Studio Penthouse for rent at Sungai Besi,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-sungai-besi-in-petaling-kuala-lumpur-u5640115,RM600,"Petaling, Kuala Lumpur, Kuala Lumpur",Penthouse,0,1,850 Sqft,Fully Furnished,"This property is a 850 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Sungai Besi project in Petaling, Kuala Lumpur and was completed in Feb 2024. You can rent this penthouse long term for RM600 per month.
Studio Room For Rent At Sungai Besi
Fully Furnished
Free WIFI
Washing Machine
Water
Kettle
Kitchen For Cook
No Agent Fee
studio unit come with airconditioner fan study table chair and wardrobe
message the Owner on whatsapp for more details +601167748262","https://cdn.fazwaz.com/wbr/_bz_g1Gbvlr-B3FL1P5moX-T5ns/2850x1515/unit/5640115/499172108-122251278614227046-2000468951347811645-n_1.jpg,https://cdn.fazwaz.com/wbr/JXvCdU_k8ia1o4ZK1Z8jYV71TtE/250x250/unit/5640115/509719070-122251276292227046-9042948095492538790-n_1.jpg,https://cdn.fazwaz.com/wbr/9EYpogFJYI0HeVqiYNR6FV7iS1A/250x250/unit/5640115/509359473-122251276442227046-7886428804534837963-n_1.jpg,https://cdn.fazwaz.com/wbr/IwnO__5zIZZyjjVeNsvLv6usTio/250x250/unit/5640115/510222432-122251276142227046-1861160762298874305-n.jpg,https://cdn.fazwaz.com/wbr/YxFUSYOstBr9-TLZpn-PmPErgyE/250x250/unit/5640115/509361625-122251276190227046-2102226016285711077-n.jpg",Private Owner,2025-12-08T15:24:17.254638+00:00
